time,return,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10
301,0.032444496,0.182173578,0.873443717,0.064008606,-0.015693739,0.579662449,0.54967642,0.349992382,0.172658321,0.105608685,0.897199649,-0.014471436
302,-0.022521543,0.785649596,1.014152942,0.046341219,-0.034628081,1.065745517,1.097599202,2.916914966,2.646754938,0.674853647,1.002265866,-0.034882984
303,-0.06112508,-0.448295094,1.31155967,-0.014832433,-0.026095898,0.791691552,0.600606972,0.827174225,0.442450866,-0.857694029,1.195718049,-0.029739638
304,-0.011895857,-0.945684706,0.869931454,-0.015627853,-0.025264229,3.359908819,3.186369022,0.562367996,0.214136112,-0.755998176,1.134506374,-0.005305702
305,-0.01161775,-0.507037909,0.942861917,-0.004233782,0.131458936,1.330107768,1.755563114,0.689938874,1.034398866,-0.589881704,0.862846497,0.044106018
306,-0.02375744,-0.03198866,0.968965281,0.043765624,-0.012109079,2.6419174,3.157209714,1.186555963,1.317595401,-0.186341999,0.969798136,-0.033769795
307,-0.024384532,-0.040012699,1.007064455,-0.004715716,0.017005512,0.183098796,0.142422121,3.018788076,3.65687095,0.539562144,0.779618605,0.037282658
308,0.015656985,-1.115681045,1.127492864,-0.048066589,-0.020221495,0.024345189,-8.15443E-06,0.301189495,0.168307592,-1.243285078,0.698639095,0.002418758
309,-0.024353793,0.149503918,1.030687032,-0.059660248,-0.001495132,0.187830019,0.169353884,1.620362354,1.487362781,0.684211662,1.088288599,-0.070329885
310,0.002612533,-0.044200616,0.92254529,-0.000575927,0.037907304,3.121146267,3.766272718,0.622662597,0.659781942,0.1735722,0.821796627,0.021663903
311,-0.04048114,0.231644573,1.051030261,0.015750365,-0.463858356,2.996404467,2.407036343,1.08996454,1.006925489,0.398132031,1.097078835,0.036193753
312,0.039694182,-0.680189557,0.90538511,-0.010287966,-0.017832636,2.412359277,1.643050593,0.830653393,0.925167141,-0.880349318,0.934153514,-0.007950419
313,-0.030475282,0.47481398,0.991831664,0.040892502,0.017549359,1.703309642,1.548196634,1.290647614,1.346101202,0.860564022,1.184635454,0.019555568
314,0.001935023,0.318735842,0.822301457,-0.052178541,0.178420525,0.815610326,0.661169793,0.828816428,0.714945498,-0.243609221,1.640712239,-0.013379443
315,-0.006986628,-0.073470404,1.117181207,0.001102534,0.012410107,0.115861937,0.10749917,0.616081138,0.756714562,0.25259417,1.126319498,0.027186966
316,0.011318104,-0.116679893,1.092956377,-0.108518688,-0.037604072,1.784705466,2.729098747,2.331087502,2.21189988,-0.148461876,0.974075061,-0.02418351
317,-0.00937233,0.807559815,0.88452675,-0.006290149,-0.010363352,3.460483604,2.78379243,1.741152298,1.702578776,0.76520949,1.06137335,0.008724466
318,-0.043472037,0.660197255,0.865663446,0.004685821,0.021284315,0.434222679,0.541428836,1.947828256,2.062574176,0.903135043,1.207250459,0.001055799
319,0.056312565,0.268861747,0.955793563,0.047559118,-0.325455791,0.986577203,0.772442367,0.545191882,0.180384157,0.349164147,1.067731015,0.040032296
320,-0.001503297,-0.281932398,0.86499283,0.001112352,-0.049260269,0.37468814,0.460274212,0.577952908,0.544060117,-0.222540038,1.016154518,-0.021820164
321,0.001628715,-0.475170329,0.979295858,-0.097959058,0.033925406,0.325184121,0.251762256,0.19193535,0.01606011,-0.02532368,0.950492993,-0.009159607
322,-0.003597481,0.191039664,0.935660545,-0.071159149,0.039399122,4.372918443,4.119590436,1.181184483,1.029745525,0.177791719,0.966491459,-0.010117655
323,0.031497546,-0.599984735,1.085694613,-0.006459348,-0.005038524,0.363779838,0.327254137,0.552476291,0.650375639,-0.394227032,1.140083085,-0.016471849
324,0.012108917,0.168241827,0.981562145,0.044009913,1.471031101,0.337790636,0.433719628,1.296001678,1.422507787,0.288262244,0.993342567,0.004986168
325,0.020735489,0.269104015,0.821477011,-0.08477749,-0.076997793,1.117723493,1.014145769,0.920877635,1.046843402,0.322820096,0.918421705,-0.011080341
326,-0.001980577,-0.12356862,0.954130272,-0.023559062,-0.000436982,0.980598508,1.210900462,2.854125151,3.073162659,-0.270596116,0.989985793,-0.035865396
327,-0.009776212,0.039668733,0.86597476,-0.047190563,-0.030196678,1.544605622,1.265592392,0.989044057,0.933103238,-0.255868114,1.199459391,0.015407266
328,-0.023205949,0.075766612,0.911557206,0.003729374,-0.038281842,0.366761871,0.416458727,0.816354314,0.582877611,0.197974425,1.188693841,0.023639075
329,0.011512066,-0.164362126,1.087848806,-0.021961418,-0.243878961,0.679960759,0.93609193,1.312928012,1.469447559,0.138290802,0.949047091,0.013481317
330,-0.015069162,0.264229716,1.027688619,-0.03174301,2.359890558,2.103429593,2.433434316,0.941123348,1.283334841,0.51134896,1.40426751,0.036532689
331,0.025561363,0.148734894,1.061775242,-0.030028892,0.046826026,5.125427436,4.832669245,2.578754999,2.5554026,0.19314622,1.736797513,0.043826694
332,0.033664679,0.074732312,0.96496712,-0.062803126,0.577622092,0.684797009,0.834729057,0.983740926,1.249091297,0.133738509,1.466583228,0.031556853
333,0.019715143,0.109941967,0.969819363,0.039300509,0.006939141,0.954283824,0.850045108,1.425767267,1.054813661,-0.049817271,1.078204446,-0.00321454
334,0.017171102,-0.597101368,1.013338231,0.058065532,-0.006163024,0.38634888,0.386088066,1.254774913,1.551521043,-0.260087652,0.946800295,0.02977692
335,-0.010115669,0.489297368,1.006658478,-0.054386845,0.003247206,1.09820825,1.031903521,2.711681284,2.803825362,0.160710757,1.098540518,-0.024369198
336,0.006979797,0.276400077,1.018743499,-0.0431093,0.00556516,0.252184877,0.322740261,1.534474186,1.411163774,0.242582184,0.764391603,0.001257384
337,0.027134472,-0.630162993,0.971841662,0.029713904,-0.001211957,1.913472637,1.202525116,0.440616141,0.558419294,-0.516420608,1.031798017,-0.001214261
338,-0.008864898,0.234346217,1.007285884,-0.039152832,-0.03306948,3.127527021,2.724011968,0.927577098,0.995381515,0.527091903,0.7982131,-0.02116216
339,-0.021667949,0.180442896,0.994757228,-0.051140588,0.022332228,2.750388379,2.392640386,1.787596435,1.743121482,0.773235834,1.015026126,-0.030519368
340,0.029392072,-0.316175604,1.150360916,-0.035668827,-0.018735672,2.348035157,2.590345778,0.691879455,0.786133171,-0.4726652,1.039248901,0.049527201
341,-0.018880004,0.123677589,0.97337374,0.074533218,-0.013208109,0.487706206,0.321476898,0.62083277,0.786316182,-0.142349571,1.126129141,-0.000168042
342,-0.019313659,-0.07050792,0.90393792,0.049362544,-0.206544406,2.611871256,2.267872194,1.010948486,1.158673685,0.003901393,0.764462471,0.052382342
343,-0.064372371,-0.181763705,1.021572043,0.008038253,0.21433805,1.753975926,1.484097443,1.438354126,1.634874485,0.007548653,1.040353854,0.009214905
344,0.02987779,0.086293946,1.043646566,-0.037560411,0.000859183,1.204710787,1.365033838,1.501204717,1.27975969,0.106150866,0.815410394,-0.005669036
345,0.006207115,-0.390698395,1.06112265,-0.048788432,-0.000135809,0.826114095,0.894925913,1.320598411,1.156502435,0.043805285,1.08478246,-0.02953098
346,-0.00447504,-0.558424553,1.017287412,-0.052527231,0.006309958,1.924379456,2.277444203,0.337875776,0.449135235,-0.392547371,0.981436646,-0.051884975
347,-0.022132328,0.091776601,0.958911806,-0.063838589,0.007452455,0.209927041,0.213551486,0.776327432,1.161961228,0.084713382,1.185586491,-0.008305402
348,0.008933538,0.088923924,1.124770378,-0.011143017,0.078996059,1.971634347,2.10436902,1.612984518,1.984143022,0.105835454,1.395911419,0.01260118
349,0.04022996,0.151771929,1.020887602,0.000558403,0.070287772,0.605851145,0.767884065,0.642255711,0.297182274,-0.107656769,0.830878866,0.02931917
350,0.029546757,-0.067577831,0.93448517,-0.035906972,-0.02367886,0.128000256,0.099896474,1.41835899,1.157481793,-0.633028721,0.886263893,0.035737829
351,-0.018842895,-0.332561441,0.872288001,-0.030495341,-0.006888562,0.533550074,0.595681552,0.37720613,0.762535798,-0.136202403,1.020287704,0.032134979
352,0.011738232,0.723563379,1.001632989,0.001650026,-0.008887942,3.162872353,2.112761526,1.027366841,0.79542765,0.753958583,0.727905618,-0.030615332
353,0.00703973,0.286128708,0.981180163,-0.083393036,-0.008850616,5.549652868,6.066021677,2.369144622,2.197710718,0.129128657,1.164301047,0.006104859
354,0.00263553,-0.096874013,0.905964992,-0.058099505,0.017180436,0.646248323,0.39178468,0.606917904,0.460151935,-0.088750548,1.156116244,0.026914747
355,-0.015131865,0.13485129,0.913372284,0.050463726,-0.031078849,1.190546582,1.245051946,0.923281436,1.210708916,0.22122258,0.949347851,0.045068318
356,-0.00819445,0.173791204,0.932058762,0.029729333,-0.009872717,7.167089967,6.663981668,1.937331634,2.00958347,0.355711076,1.042435147,0.096111369
357,-0.033979913,0.352905802,1.023545077,0.059280111,0.240845391,8.649009196,8.929248715,2.101335967,2.517950326,0.559596375,1.045380496,0.045689046
358,-0.015762794,0.16067284,0.902349326,-0.050778511,0.004653907,1.248308315,1.280594884,1.493057102,1.584700507,-0.027843241,1.020473142,-0.002878993
359,0.023623851,-0.822164132,1.148185851,0.004130223,0.013362961,0.04054331,0.022143316,0.217757042,-0.056606764,-0.939911325,1.022646073,0.024382754
360,-0.01112521,0.548807923,1.031612828,0.023053643,0.085229136,2.014123148,1.849340235,1.449887612,0.97303285,0.322543712,0.61692336,0.030440332
361,-0.015398237,-0.452192368,1.012650768,-0.05857728,0.003273518,0.269390939,0.315804491,0.535405721,0.044002326,-0.765431014,1.164030541,0.023128426
362,0.021373677,-0.233934832,1.048942502,0.024896396,0.094959656,1.053458322,0.913845911,0.779437321,0.64484776,-0.232697968,0.767994787,0.026357518
363,0.042103875,0.712074312,0.909390679,-0.073188138,0.021290512,4.063982913,3.330722803,3.279846097,3.039974015,0.76989639,1.178454888,0.028780011
364,0.029144955,0.159392379,1.025720824,-0.019367207,0.006951094,1.447405175,1.582125092,1.388016304,1.889436612,-0.111755046,0.841423943,0.064460227
365,-0.010265485,0.416869203,1.081956473,-0.060940794,0.013449619,0.375855679,0.481271348,0.741144934,0.999448857,0.818030126,0.967645856,-0.037632784
366,-0.004648126,0.803315408,1.032777551,0.026980473,0.048722153,9.743357731,5.772014273,1.172697953,1.203791187,0.928834963,0.979951284,-0.025153974
367,0.065646236,0.414485867,0.994343068,-0.015673845,-0.00824744,0.215438125,0.167379782,2.630134528,2.647380667,0.512720807,1.359196176,0.027448385
368,0.002184185,-0.108420729,0.931689398,0.003128943,0.008558696,1.444411751,1.409133064,0.367332789,0.499599754,-0.135281407,0.725792692,-0.038431705
369,0.004489527,0.522604609,0.949597363,-0.022588001,-0.176547618,0.424571686,0.37650259,1.092593851,1.054745399,0.10899306,1.161310685,-0.007643693
370,-0.013000025,-0.567241516,0.934475781,-0.039429722,-0.02924058,0.175679199,0.173906148,0.446865776,0.510715046,-0.799014145,1.022298147,0.026373285
371,-0.018951721,0.334594284,0.985802287,0.020494991,-0.141062048,4.028474109,3.201892076,1.100720915,1.317015169,-0.253593557,1.207788193,0.039578934
372,0.00341268,0.219669031,1.045379655,0.036305931,0.039806805,2.435147854,2.652188383,0.621658238,0.594685207,0.294068233,1.219026267,-0.014439388
373,0.004540358,-0.055325197,1.035039245,-0.050438917,0.152094513,1.302097605,1.010927826,1.063631761,1.029258071,0.196047809,0.939030454,0.045649999
374,0.021196486,-1.009719483,0.934270279,0.000339448,-0.048910406,0.410656305,0.369192235,0.214654375,-0.155727606,-0.879357569,0.851953133,-0.004347569
375,-0.035241756,-0.259811281,1.018306621,0.02062247,-0.064653746,1.207304569,0.773033257,0.549619892,0.600235515,-0.136611765,0.896361619,0.011549226
376,-0.033121504,-0.013932514,0.964625339,0.055364734,0.004129467,0.269674424,0.261008626,0.825719669,0.780853235,0.117808321,1.250115717,0.026603449
377,-0.017785867,-0.021299955,1.045143992,0.046989275,0.168372188,0.881187747,0.977833735,1.213685176,1.082240518,0.11015418,0.86790404,0.042768902
378,0.018273395,0.176076906,0.814260195,0.032064325,-0.026982074,1.215826416,1.176132614,1.097700097,1.081209498,0.317014257,1.06667244,0.023948128
379,-0.018714868,-0.582463852,1.132356843,-0.060729909,0.021889838,0.545242471,0.506978523,0.370629373,0.704332572,-0.153687459,1.169250036,-0.030001253
380,0.033962869,0.105127187,1.005924559,-0.015110946,-0.010018639,0.497792244,0.473449164,1.288668623,1.231696906,0.086790368,1.083533085,0.003250097
381,-0.004829393,-0.225459779,1.059576015,-0.009052586,-0.085789984,0.410397101,0.482640232,0.72721777,0.697698665,-0.157163259,1.010711944,0.000270438
382,-0.004461514,0.593198637,1.046073403,0.048690938,0.016073309,1.722782366,2.370006304,1.026520354,0.609866127,0.520548119,0.971362262,0.059212129
383,-0.014694223,-0.095378231,1.135564137,-0.009468386,0.007173723,1.991984163,1.720549779,0.625810269,0.487564943,-0.002163234,1.288030069,0.0665902
384,0.029126313,0.296145503,0.887734152,-0.005146676,0.002818448,2.550593147,3.392247663,1.176361156,1.049287351,0.273313887,0.965381485,0.014440279
385,0.014419162,-0.614310781,0.973184496,-0.02243638,-0.012516218,0.264576238,0.220813668,0.320565225,0.135579528,-0.570502628,0.833930158,0.062222178
386,0.002568365,0.826108614,1.000252717,-0.021924771,-0.005481428,2.205346065,2.489234078,3.473240175,3.824140134,0.449562293,0.969685187,0.025370944
387,-0.012831329,-0.355530928,1.133575544,0.084135992,0.010274061,3.942372589,3.967039266,2.714884672,2.594683063,-0.202174278,0.93479115,0.012859315
388,0.015225011,0.906912187,0.993045637,0.034882433,0.020959155,2.329449443,1.309882596,4.425576326,4.013433108,0.522934801,1.122558351,0.013280242
389,0.023650509,0.553369734,0.878274738,-0.035586377,0.006416152,1.37867983,1.726485972,1.034297307,1.11085182,0.274633592,1.063648345,-0.027987182
390,0.012401533,0.088908981,0.948533882,0.023250905,0.032709782,0.467166029,0.470549801,0.603270024,0.463481462,0.089974122,0.874153879,0.021589237
391,0.011615855,-0.008916127,1.150800872,-0.096119663,-0.028941231,1.401572627,1.471330025,1.409562518,1.100152052,0.236741881,0.969279058,-0.009404602
392,-0.017001811,0.398964063,0.996258015,-0.028775468,-0.008415776,1.108310695,1.215458389,0.666640897,0.725825604,0.708384308,1.123832226,0.03321903
393,-0.006231894,-0.085912752,1.123266494,-0.14696639,0.223509934,0.148379823,0.135227584,1.467961314,1.485830613,-0.077310824,1.225790026,-0.014306743
394,0.009989056,-0.181637459,1.019025039,0.063572884,0.022325706,0.356992845,0.49457537,1.60897887,1.807848823,-0.516032535,1.283488313,-0.024416713
395,-0.0006744,-0.58923605,0.922956987,0.047084134,0.086317783,0.456256903,0.485208921,0.366215349,0.322135287,-0.415557706,1.082891479,0.015165342
396,0.021784035,0.241673659,0.895947012,-0.019114225,0.324585482,0.428008285,0.353618753,2.205684413,2.446881938,0.294931667,1.304895328,-0.001551616
397,-0.019591399,0.095620309,1.087116713,-0.041706844,-0.033715963,0.157729392,0.172762351,0.564008987,0.336043092,-0.105615561,0.799751441,0.003807607
398,0.020264078,1.028931069,1.082262481,-0.03350115,0.018588211,3.845670187,5.269153154,2.453982193,2.708093688,0.879705807,1.099670458,0.011594302
399,-0.025161637,-0.047569818,1.00412476,-0.026684355,-0.008976126,1.910283553,2.179109283,0.608448665,-0.253621169,-0.297754551,0.790263033,-0.008452325
400,-0.016333704,0.286564443,0.963166512,0.010793046,0.000266419,0.320748716,0.215101116,2.895891055,2.650061566,0.645831152,1.314780342,0.066558691
401,0.005987083,-0.413959031,1.22431269,0.019670894,0.00466806,0.873040468,1.043596493,0.50946996,0.580504517,-0.392278905,1.34199193,0.014758702
402,0.00379665,-0.604410579,0.913784378,-0.046225398,-0.075007855,0.718391155,0.657858773,0.817797028,1.189171307,-0.769449806,1.010087112,-0.019054353
403,-0.033828561,0.02518207,1.052407417,-0.01831479,-0.042548944,0.658891269,0.621302907,1.91173154,1.555430142,0.092480108,1.082293711,0.002872332
404,-0.000393225,0.312715433,0.885675801,-0.100305447,-0.16476837,3.008009386,2.693133392,3.374814766,2.998552027,0.382430184,0.902322396,0.017402281
405,-0.042062987,-0.562385647,0.957723598,-0.082136807,-0.008999862,0.435168407,0.3727517,0.535314569,0.493367087,-0.565553871,1.081801094,0.03488972
406,-0.005642879,-0.005015387,0.853474123,0.00631263,0.030856328,2.406770746,2.406130727,1.332855627,1.130199411,0.183602545,0.834543772,0.020323643
407,0.013569904,0.009290641,1.184618929,0.000471859,-0.078215106,5.348556779,4.354303814,2.193874011,2.224580477,-0.095341278,0.996386286,0.059341408
408,-0.00025768,0.280383696,0.928105974,0.02170906,-0.002219801,0.597462741,0.64483066,0.724488074,1.026204351,0.501048747,0.997334093,-0.027087916
409,-0.021572077,-0.21312835,0.987642356,-0.001448674,-0.022298518,0.922347336,0.811311488,0.77543572,1.010684164,-0.378785635,1.104056958,-0.074623827
410,0.017626901,0.51470883,0.984617421,-0.037851991,-0.012093372,0.433595838,0.427695345,0.707243881,0.97215823,-0.007301701,0.793411454,-0.027703462
411,-0.030731376,0.084051154,1.059586804,0.032117345,-0.026219512,0.753572417,0.752417285,1.011658091,0.973095893,-0.458353419,0.756644405,0.007658548
412,-0.032373214,0.380003615,1.037595409,0.008891929,-0.091891024,1.326849345,1.825562175,1.627427873,2.0664919,-0.012024496,0.690421627,-0.046060395
413,-0.030765818,0.491184156,1.001601918,0.06029433,-0.034699835,1.929734137,1.423294437,1.781848704,1.807627531,0.40558989,0.941852078,0.00932457
414,0.023455794,-0.162971753,1.004633343,0.045994508,0.067059722,0.493635062,0.62400219,0.253028066,0.316912306,-0.057463141,1.053711555,0.062786214
415,0.013857026,0.193943623,0.808953428,-0.022335535,0.00957406,2.492042965,2.322862914,1.077954482,1.351679836,-0.075400522,0.709097302,0.021671292
416,-0.000100059,-0.374135758,1.08851402,-0.027017695,-0.018697403,0.695022111,0.92253828,0.627435827,0.690862713,-0.597054967,0.658520974,0.030846021
417,-0.012493343,0.35223014,0.967225814,-0.060127879,0.030709992,0.387485985,0.344965874,1.589360273,1.429967996,0.153624229,0.878957255,0.025582443
418,0.001108843,-0.045590855,1.190754305,0.035412225,0.00999685,3.662526567,4.632986301,1.11190747,1.038071108,0.053124472,1.060453572,0.00690349
419,0.020412085,0.209837618,0.918247004,-0.00250402,-0.302243792,0.862956233,0.741376566,1.395215261,1.526894879,0.20856347,1.202757221,0.006866449
420,0.020544414,0.704719439,1.08548967,-0.027555731,-0.428122601,4.337975523,3.279658307,1.447001538,1.47960619,0.847550806,1.211393138,0.004427605
421,-0.000268792,-0.364188464,0.878431337,-0.009331682,0.020136837,0.38567359,0.393799233,0.6109736,0.618808132,-0.334115248,0.936493674,0.06461064
422,0.010574526,0.053857032,1.057602679,-0.042781827,0.006565953,0.598610076,0.46393006,0.821351901,0.699224401,0.245635442,1.12177162,-0.02886977
423,0.013084752,-0.416003573,0.946360628,-0.018685733,-0.057136808,0.163901523,0.097182333,0.89965392,0.850116423,-0.553193051,1.350890896,-0.004823471
424,-0.025491613,0.130568531,0.95001817,0.029330525,-0.000994423,0.691138969,0.587527096,0.395228666,0.081014026,0.184613477,1.091361831,0.026255224
425,0.02169692,-0.039570308,1.022355338,-0.021025405,0.002811808,4.983880419,4.999239637,0.779249258,0.862485521,-0.078021609,1.385572689,0.02411967
426,0.006973267,0.09441115,0.89415883,-0.001376341,-0.006075558,1.456246835,1.547530465,1.445255019,1.253041734,-0.197765153,0.907923027,0.025792053
427,-0.016181267,0.123299549,1.02649539,-0.049160382,-0.002857689,0.688054062,0.713111101,0.96816471,1.247112371,0.184748421,0.819574167,-0.012331824
428,-0.002794405,0.113550895,1.040941462,0.018763165,-0.18812291,0.635906545,0.867663559,2.600911162,2.514964523,0.250399107,1.277891336,0.000874745
429,0.019455297,-0.605206017,0.99815715,-0.008643711,0.005543331,1.807741832,1.748814037,0.716969372,0.762850867,-0.655760557,0.778168066,0.034346472
430,-0.006383189,0.508418405,1.151929292,-0.04996753,0.048798999,0.439727842,0.4651817,3.757769028,4.170917076,0.458812332,1.00626679,0.066508477
431,0.053484154,0.772530933,1.127781342,0.069482897,-0.012049643,2.878098341,3.056671672,2.598692487,2.577433677,0.758874653,0.875867852,0.009627298
432,-0.007386468,0.047290268,0.955819646,-0.082020579,-0.072670122,2.735183286,2.119683231,1.261446394,0.500010655,-0.034120286,1.471097973,-0.018249168
433,-0.004618756,-0.272852021,0.950348842,0.073057553,0.035213583,3.043993148,2.147981314,0.781545822,0.507206828,-0.347799462,0.919210951,0.04096648
434,0.023803777,-0.136501743,1.052521654,-0.000613315,-0.0089879,2.745004851,1.795280905,1.141581215,0.635901316,0.166204012,0.79648479,-0.019257205
435,-0.028511571,-0.038869473,0.899699869,0.075252334,-0.038424935,2.069568883,1.885311899,0.853894527,0.861329015,-0.00418246,1.325659496,0.015671803
436,-0.016462006,-0.297618274,0.936839431,-0.005173559,-0.12992133,1.660875192,1.885626662,1.050755231,1.040644549,0.212850935,0.849753492,0.006371652
437,-0.014373219,-0.628281502,0.998857394,-0.037638435,0.073811561,0.222317604,0.255218234,0.443324251,0.892923478,-0.516315984,0.803708646,-0.005156128
438,0.016246872,0.357835396,0.887796749,0.024063814,-0.001950894,2.528046315,3.20642552,1.177605588,1.2840765,0.432057386,0.869361312,-0.015769736
439,0.008366854,-0.314826961,1.223344498,-0.022798077,-0.033936641,0.210885057,0.336127957,0.686421494,0.695742113,-0.18384074,1.497868249,0.047908457
440,-0.006781487,-0.100803705,1.184115476,-0.046927631,-0.000476102,1.878178767,2.314132616,0.86065635,0.80277082,-0.224969279,1.149739027,0.05515624
441,0.008729046,0.395332679,0.868554486,-0.026158899,-0.11730494,3.079254497,2.075662239,0.364812446,0.21616672,0.470941709,1.04535136,0.026797358
442,-0.012145725,-0.932639768,0.973493837,-0.075072886,0.082957737,1.571416895,1.57109281,0.611896459,0.957828419,-0.876473558,1.198967487,0.024510646
443,0.007425828,-0.233562177,0.835535403,-0.03908478,-0.015948703,0.175707695,0.147955037,0.73874387,0.517933702,0.045570939,0.795940205,0.031128994
444,-0.008942303,-0.127214821,0.890546743,0.049862368,-0.010331003,0.378033233,0.370667778,0.569849597,0.203482459,-0.030365843,1.183288288,-0.031819463
445,-0.017006321,0.292675503,0.949047576,0.016794063,0.00329917,0.953929779,0.841978047,1.937655785,2.200220332,0.31769445,1.037748628,-0.024117144
446,0.015724388,0.265091437,1.037514848,-0.016961674,0.090800728,5.490618927,5.645840373,1.08753379,0.873586907,0.124118225,1.239192813,0.012695601
447,-0.004482737,-0.01503307,1.134601286,-0.026077509,0.123988728,6.870376523,9.402087619,1.642794107,1.781947799,-0.120460574,1.385553488,-0.023482913
448,0.014153581,-0.060038822,0.99231924,-0.054894759,0.126371317,0.312006826,0.424368974,0.803596634,0.900522768,0.145658712,0.860576212,-0.00985072
449,-0.016163106,-0.178782537,0.988259447,0.002836192,-0.038777251,1.141398185,1.461525713,0.432440798,-0.0801843,-0.245978159,0.647086437,-0.008554373
450,-0.018013438,0.563382439,1.06789661,-0.117475555,0.129163561,13.34734018,12.22869798,0.875944453,0.902984154,0.170013485,0.757052375,0.053381656
451,-0.008470631,0.624913304,1.053693897,-0.032014046,0.005929072,2.350854277,2.015864219,1.654806336,1.451255007,0.486504168,0.838635977,-0.003772303
452,-0.033802286,-0.242768425,1.184319467,0.041498555,0.156651017,1.025110056,1.030086826,0.663694449,0.970373677,-0.405388897,0.872810784,-0.000130457
453,0.015829761,0.038512371,1.04569593,-0.015751968,-0.067654523,1.384236786,1.183802908,1.807319895,1.732331899,-0.491278299,1.067594933,0.008008346
454,-0.018821603,0.088536495,0.832708824,0.013392475,0.008596149,0.542573857,0.594430822,0.285105868,-0.184182947,0.302060763,1.362717832,0.011435411
455,0.047246983,-0.09964383,0.924448391,-0.022669789,-0.48649425,2.276304898,2.10460205,1.491562626,1.841836252,-0.170854352,1.181328759,-0.001843168
456,0.00445219,-0.269624033,0.897994607,0.020983416,0.050944847,1.759139369,1.15565067,0.583476829,0.677370939,-0.294158293,0.983547985,0.053970341
457,-0.024238724,-0.352608459,1.041255366,0.070473917,0.043614615,0.632334599,0.749675912,0.412874419,0.40472949,-0.212255141,0.895549498,-0.013657632
458,0.02556077,0.096758601,0.987487278,0.02551088,0.013938917,0.541092647,0.413956432,1.663656275,1.520352077,-0.289625229,1.109751452,0.014427845
459,-0.002581935,0.155699606,1.035268916,0.004427161,0.010344328,0.781483376,0.590771509,0.520773199,0.2189003,-0.08253362,0.905579652,0.022370824
460,0.007940662,0.117741786,1.178333435,0.042840604,0.009527063,1.020768959,1.332963711,1.130417215,1.380262383,0.171630456,1.246613067,-0.013571157
461,0.002919704,-0.413583625,0.995320912,-0.030606911,-0.01384151,0.190279356,0.192099905,0.910321929,1.014471529,-0.922882085,1.023906683,0.044510968
462,-0.007094175,-0.029663308,0.914269172,0.010941373,-0.03682314,3.672724166,3.079101839,1.610232174,1.690205813,-0.671271429,0.744996843,0.047306601
463,-0.035347474,-0.371360287,0.900448602,-0.011218761,0.019636569,2.574928089,3.298264205,0.323235384,0.94590306,-0.294711763,1.061253315,0.068054711
464,0.016634578,-0.022499392,1.069835955,0.013043938,0.020233508,4.85840481,3.170543705,1.960080287,1.773654243,-0.169100421,1.067443258,0.031790527
465,0.020711856,-0.359839713,1.001467138,0.034657598,0.009865359,1.111178756,0.921350408,1.064263352,0.625167078,-0.086475596,1.328446658,-0.000465508
466,0.040571655,0.202466457,0.962059637,0.003632966,-0.327149062,0.745346538,0.722491403,0.604296523,0.880108869,0.197355537,1.273588777,0.041927318
467,-0.055701297,0.069636228,1.01913749,-0.073365123,-0.003005316,0.765470655,0.463474639,1.38672837,1.662012972,0.237534998,0.859793001,-0.033616136
468,-0.024651759,-0.10338273,0.959169003,-0.012710983,-0.058010978,0.893935912,0.894885831,1.217233369,0.879175553,0.0395446,0.835936181,0.024291643
469,-0.038824262,-0.499952471,1.234025501,0.042017922,0.022817371,1.119750734,1.362523128,0.192124206,0.490888654,-0.463596506,0.93705991,-0.020238925
470,0.012386614,0.226039997,1.085343761,-0.056363631,0.008028626,2.32990882,2.355617631,0.956108953,1.19390284,-0.022936556,0.890672979,-0.034875565
471,0.026948244,0.237228594,1.076200092,-0.078913355,0.019544317,0.505334978,0.445468161,2.214020494,1.552960951,0.154390226,1.045114355,0.00457341
472,-0.002919023,-0.609509165,1.042540727,-0.062785002,0.034189471,2.591405068,1.741295748,0.384600244,0.794013938,-0.254694978,0.918340052,0.029841902
473,-0.005699789,0.325754389,1.111284665,0.046021292,0.03456873,0.217226326,0.141363741,1.115448927,1.253879471,0.288179437,0.975453095,0.049832598
474,0.004874094,0.131347228,0.918609821,0.008483746,0.004602491,0.78725213,0.842897554,1.348697208,1.139194823,-0.382224946,0.953181377,-0.000946017
475,0.003248793,0.060303321,0.957487513,-0.017483188,0.003128915,0.246425895,0.245100278,1.062856113,0.953922766,0.307587744,1.188852522,0.026714335
476,-0.014134115,0.104397798,1.076695887,0.034877814,0.018466883,13.29216197,16.17913565,1.636406097,1.308664502,-0.09703407,1.20646564,-0.003184246
477,0.051224104,-0.918513151,0.949381878,-0.100152465,0.002656082,0.501201038,0.642955504,0.767809897,0.53021494,-1.069790571,0.973781631,0.000867987
478,0.001398971,-0.655792952,1.159405773,-0.044998381,0.03657312,0.208655198,0.176490695,0.657452156,1.178911982,-0.926133202,0.781965763,0.002819301
479,0.044369028,-0.538568667,1.058491762,-0.020171805,-0.006744966,0.542326132,0.417181412,0.402421921,0.581129174,-0.359981748,0.845544351,0.017643311
480,-0.006377073,-0.579968001,0.823912729,0.031344768,0.007699567,0.484508945,0.483422885,0.352408598,0.622127134,-0.429140627,1.412093212,0.02626433
481,0.015465768,0.400304004,1.083260373,0.064754571,0.053661519,6.680017847,7.159226419,1.418171476,1.116820481,0.682042608,1.434685555,0.024385481
